freq1_Z1,freq2_Z1,freq3_Z1,freq4_Z1,freq5_Z1,freq6_Z1,freq7_Z1,freq8_Z1,freq9_Z1,freq10_Z1,freq11_Z1,freq12_Z1,freq13_Z1,freq14_Z1,freq15_Z1,freq16_Z1,freq17_Z1,freq18_Z1,freq19_Z1,freq20_Z1,freq21_Z1,freq22_Z1,freq23_Z1,freq24_Z1,freq25_Z1,freq26_Z1,freq27_Z1,freq28_Z1,freq29_Z1,freq30_Z1,freq31_Z1,freq32_Z1,freq33_Z1,freq34_Z1,freq35_Z1,freq36_Z1,freq37_Z1,freq38_Z1,freq39_Z1,freq40_Z1,freq41_Z1,freq42_Z1,freq43_Z1,freq44_Z1,freq45_Z1,freq46_Z1,freq47_Z1,freq48_Z1,freq49_Z1,freq50_Z1,freq51_Z1,freq52_Z1,freq53_Z1,freq54_Z1,freq55_Z1,freq56_Z1,freq57_Z1,freq58_Z1,freq59_Z1,freq60_Z1,freq61_Z1,freq62_Z1,freq63_Z1,freq64_Z1,freq65_Z1,freq66_Z1,freq67_Z1,freq68_Z1,freq69_Z1,freq70_Z1,freq71_Z1,freq72_Z1,freq73_Z1,freq1_Z2,freq2_Z2,freq3_Z2,freq4_Z2,freq5_Z2,freq6_Z2,freq7_Z2,freq8_Z2,freq9_Z2,freq10_Z2,freq11_Z2,freq12_Z2,freq13_Z2,freq14_Z2,freq15_Z2,freq16_Z2,freq17_Z2,freq18_Z2,freq19_Z2,freq20_Z2,freq21_Z2,freq22_Z2,freq23_Z2,freq24_Z2,freq25_Z2,freq26_Z2,freq27_Z2,freq28_Z2,freq29_Z2,freq30_Z2,freq31_Z2,freq32_Z2,freq33_Z2,freq34_Z2,freq35_Z2,freq36_Z2,freq37_Z2,freq38_Z2,freq39_Z2,freq40_Z2,freq41_Z2,freq42_Z2,freq43_Z2,freq44_Z2,freq45_Z2,freq46_Z2,freq47_Z2,freq48_Z2,freq49_Z2,freq50_Z2,freq51_Z2,freq52_Z2,freq53_Z2,freq54_Z2,freq55_Z2,freq56_Z2,freq57_Z2,freq58_Z2,freq59_Z2,freq60_Z2,freq61_Z2,freq62_Z2,freq63_Z2,freq64_Z2,freq65_Z2,freq66_Z2,freq67_Z2,freq68_Z2,freq69_Z2,freq70_Z2,freq71_Z2,freq72_Z2,freq73_Z2,C (log-CFU/100ml),sensor ID,RCT,CF
272.25,276.6,284.92,287.45,291.1,294.33,297.53,300.61,304,307.44,309.59,312.8,314.86,315.75,318.16,321.15,323.59,326.22,330.05,334.4,337.29,341.73,348.66,354.54,361.02,369.84,379.55,389.02,403.18,418.41,437.8,458.88,481.56,510.38,543.69,581.04,628.52,680.04,739.83,811.25,884.25,979.6,1078.12,1194.71,1321.6,1462.95,1640.63,1794.79,2003.37,2193.92,2429.58,2637.49,2878.63,3110.63,3405.26,3635.5,3892.67,4136.74,4406.76,4679.09,4907.95,5169.32,5409.39,5629.64,5873.17,6086.62,6307.25,6501.68,6710.05,6922.7,7115.19,7324.56,7544.34,65.07,62.64,59.32,57.08,54.88,54.8,51.73,51.34,51.15,50.84,51.62,53.06,55.49,61.07,64.96,69.06,74.1,80.16,88,96.59,107.18,119.07,133.7,150.76,168.84,189.92,213.73,240.28,270.98,305.1,340.89,383.41,430.74,482.24,537.68,601.28,670.25,742.81,821.4,908.49,997.73,1095.24,1194.28,1292.4,1398.55,1502.42,1625.38,1705.08,1824.71,1913.66,2004.32,2083.43,2152.46,2194.59,2269.76,2284.84,2310.42,2317.71,2314.37,2316.44,2289.87,2278.54,2264.67,2242.52,2208.61,2193.97,2173.09,2157.03,2152.63,2164.16,2145.23,2176.33,2174.39,7,2,2934.14649,2413
274.94,279.34,287.74,290.29,293.98,297.24,300.48,303.59,307.01,310.49,312.65,315.89,317.98,318.88,321.31,324.33,326.79,329.45,333.32,337.71,340.63,345.12,352.11,358.05,364.6,373.5,383.31,392.87,407.17,422.56,442.13,463.43,486.33,515.43,549.07,586.79,634.74,686.77,747.16,819.28,893,989.3,1088.79,1206.54,1334.68,1477.44,1656.87,1812.56,2023.21,2215.64,2453.64,2663.61,2907.14,3141.43,3438.98,3671.49,3931.21,4177.7,4450.39,4725.41,4956.55,5220.5,5462.95,5685.38,5931.32,6146.89,6369.7,6566.06,6776.48,6991.24,7185.64,7397.08,7619.04,65.72,63.26,59.91,57.64,55.42,55.35,52.24,51.84,51.66,51.35,52.14,53.58,56.04,61.67,65.6,69.75,74.83,80.96,88.87,97.55,108.24,120.25,135.02,152.25,170.51,191.8,215.85,242.65,273.66,308.12,344.27,387.2,435,487.02,543.01,607.24,676.89,750.16,829.53,917.48,1007.61,1106.08,1206.1,1305.19,1412.39,1517.29,1641.47,1721.96,1842.77,1932.61,2024.17,2104.05,2173.77,2216.31,2292.23,2307.47,2333.3,2340.66,2337.29,2339.38,2312.54,2301.1,2287.09,2264.72,2230.48,2215.7,2194.6,2178.39,2173.94,2185.59,2166.47,2197.88,2195.92,7,3,3050.777275,2596.7
264.16,268.39,276.46,278.91,282.45,285.59,288.69,291.68,294.97,298.31,300.39,303.51,305.51,306.37,308.71,311.61,313.97,316.53,320.25,324.46,327.27,331.58,338.31,344.01,350.3,358.86,368.28,377.46,391.2,405.98,424.79,445.25,467.26,495.22,527.54,563.78,609.85,659.84,717.86,787.15,857.98,950.5,1046.1,1159.22,1282.34,1419.5,1591.9,1741.48,1943.87,2128.76,2357.42,2559.15,2793.13,3018.24,3304.12,3527.51,3777.05,4013.86,4275.86,4540.1,4762.17,5015.77,5248.71,5462.43,5698.72,5905.83,6119.91,6308.56,6510.74,6717.08,6903.85,7107,7320.26,63.14,60.78,57.56,55.38,53.25,53.18,50.19,49.81,49.63,49.33,50.09,51.48,53.84,59.25,63.03,67.01,71.9,77.78,85.38,93.72,103.99,115.53,129.73,146.28,163.83,184.28,207.38,233.14,262.93,296.04,330.77,372.02,417.94,467.92,521.71,583.42,650.35,720.75,797,881.5,968.1,1062.71,1158.8,1254.01,1357,1457.79,1577.1,1654.44,1770.51,1856.82,1944.79,2021.54,2088.53,2129.4,2202.34,2216.98,2241.79,2248.87,2245.63,2247.64,2221.85,2210.87,2197.4,2175.91,2143.01,2128.81,2108.54,2092.96,2088.69,2099.88,2081.51,2111.69,2109.81,7,4,3004.7189,2406.73
264.16,268.39,276.46,278.91,282.45,285.59,288.69,291.68,294.97,298.31,300.39,303.51,305.51,306.37,308.71,311.61,313.97,316.53,320.25,324.46,327.27,331.58,338.31,344.01,350.3,358.86,368.28,377.46,391.2,405.98,424.79,445.25,467.26,495.22,527.54,563.78,609.85,659.84,717.86,787.15,857.98,950.5,1046.1,1159.22,1282.34,1419.5,1591.9,1741.48,1943.87,2128.76,2357.42,2559.15,2793.13,3018.24,3304.12,3527.51,3777.05,4013.86,4275.86,4540.1,4762.17,5015.77,5248.71,5462.43,5698.72,5905.83,6119.91,6308.56,6510.74,6717.08,6903.85,7107,7320.26,63.14,60.78,57.56,55.38,53.25,53.18,50.19,49.81,49.63,49.33,50.09,51.48,53.84,59.25,63.03,67.01,71.9,77.78,85.38,93.72,103.99,115.53,129.73,146.28,163.83,184.28,207.38,233.14,262.93,296.04,330.77,372.02,417.94,467.92,521.71,583.42,650.35,720.75,797,881.5,968.1,1062.71,1158.8,1254.01,1357,1457.79,1577.1,1654.44,1770.51,1856.82,1944.79,2021.54,2088.53,2129.4,2202.34,2216.98,2241.79,2248.87,2245.63,2247.64,2221.85,2210.87,2197.4,2175.91,2143.01,2128.81,2108.54,2092.96,2088.69,2099.88,2081.51,2111.69,2109.81,7,5,2898.319335,2321.67
266.86,271.12,279.28,281.76,285.34,288.5,291.64,294.66,297.98,301.36,303.46,306.6,308.63,309.5,311.86,314.79,317.18,319.76,323.52,327.77,330.61,334.96,341.76,347.52,353.87,362.52,372.03,381.32,395.19,410.13,429.13,449.8,472.03,500.27,532.92,569.53,616.07,666.57,725.18,795.19,866.74,960.2,1056.77,1171.05,1295.43,1433.98,1608.14,1759.25,1963.7,2150.48,2381.47,2585.27,2821.63,3049.04,3337.83,3563.51,3815.59,4054.82,4319.5,4586.43,4810.77,5066.96,5302.27,5518.17,5756.87,5966.09,6182.36,6372.94,6577.17,6785.62,6974.3,7179.52,7394.95,63.78,61.4,58.15,55.95,53.79,53.72,50.7,50.32,50.14,49.84,50.6,52,54.39,59.86,63.67,67.69,72.63,78.57,86.25,94.68,105.06,116.71,131.05,147.78,165.5,186.16,209.5,235.52,265.61,299.06,334.14,375.82,422.21,472.69,527.03,589.38,656.98,728.1,805.14,890.5,977.98,1073.55,1170.63,1266.81,1370.85,1472.67,1593.19,1671.32,1788.57,1875.76,1964.63,2042.17,2109.84,2151.13,2224.81,2239.6,2264.67,2271.82,2268.54,2270.57,2244.52,2233.43,2219.83,2198.11,2164.88,2150.53,2130.06,2114.32,2110,2121.3,2102.75,2133.24,2131.33,7,6,3014.332273,2302.44
269.55,273.86,282.1,284.6,288.22,291.41,294.58,297.63,300.99,304.4,306.52,309.7,311.75,312.63,315.01,317.97,320.38,322.99,326.78,331.09,333.95,338.35,345.21,351.03,357.45,366.18,375.79,385.17,399.19,414.27,433.46,454.34,476.8,505.33,538.3,575.29,622.3,673.31,732.51,803.22,875.49,969.9,1067.45,1182.88,1308.51,1448.47,1624.39,1777.02,1983.54,2172.2,2405.53,2611.38,2850.13,3079.83,3371.55,3599.5,3854.13,4095.78,4363.13,4632.76,4859.36,5118.14,5355.83,5573.9,5815.02,6026.36,6244.81,6437.31,6643.61,6854.16,7044.75,7252.04,7469.65,64.43,62.02,58.73,56.51,54.33,54.26,51.21,50.83,50.65,50.34,51.11,52.53,54.94,60.46,64.32,68.38,73.37,79.37,87.12,95.63,106.12,117.89,132.37,149.27,167.17,188.04,211.62,237.9,268.29,302.08,337.52,379.61,426.47,477.47,532.36,595.33,663.62,735.45,813.27,899.49,987.86,1084.4,1182.45,1279.6,1384.7,1487.54,1609.28,1688.2,1806.64,1894.71,1984.48,2062.8,2131.15,2172.86,2247.29,2262.22,2287.55,2294.77,2291.46,2293.51,2267.19,2255.99,2242.25,2220.31,2186.75,2172.25,2151.57,2135.68,2131.31,2142.73,2123.99,2154.79,2152.86,7,7,2912.78004,2496.15
274.94,279.34,287.74,290.29,293.98,297.24,300.48,303.59,307.01,310.49,312.65,315.89,317.98,318.88,321.31,324.33,326.79,329.45,333.32,337.71,340.63,345.12,352.11,358.05,364.6,373.5,383.31,392.87,407.17,422.56,442.13,463.43,486.33,515.43,549.07,586.79,634.74,686.77,747.16,819.28,893,989.3,1088.79,1206.54,1334.68,1477.44,1656.87,1812.56,2023.21,2215.64,2453.64,2663.61,2907.14,3141.43,3438.98,3671.49,3931.21,4177.7,4450.39,4725.41,4956.55,5220.5,5462.95,5685.38,5931.32,6146.89,6369.7,6566.06,6776.48,6991.24,7185.64,7397.08,7619.04,65.72,63.26,59.91,57.64,55.42,55.35,52.24,51.84,51.66,51.35,52.14,53.58,56.04,61.67,65.6,69.75,74.83,80.96,88.87,97.55,108.24,120.25,135.02,152.25,170.51,191.8,215.85,242.65,273.66,308.12,344.27,387.2,435,487.02,543.01,607.24,676.89,750.16,829.53,917.48,1007.61,1106.08,1206.1,1305.19,1412.39,1517.29,1641.47,1721.96,1842.77,1932.61,2024.17,2104.05,2173.77,2216.31,2292.23,2307.47,2333.3,2340.66,2337.29,2339.38,2312.54,2301.1,2287.09,2264.72,2230.48,2215.7,2194.6,2178.39,2173.94,2185.59,2166.47,2197.88,2195.92,7,8,2896.136555,2551.05
272.25,276.6,284.92,287.45,291.1,294.33,297.53,300.61,304,307.44,309.59,312.8,314.86,315.75,318.16,321.15,323.59,326.22,330.05,334.4,337.29,341.73,348.66,354.54,361.02,369.84,379.55,389.02,403.18,418.41,437.8,458.88,481.56,510.38,543.69,581.04,628.52,680.04,739.83,811.25,884.25,979.6,1078.12,1194.71,1321.6,1462.95,1640.63,1794.79,2003.37,2193.92,2429.58,2637.49,2878.63,3110.63,3405.26,3635.5,3892.67,4136.74,4406.76,4679.09,4907.95,5169.32,5409.39,5629.64,5873.17,6086.62,6307.25,6501.68,6710.05,6922.7,7115.19,7324.56,7544.34,65.07,62.64,59.32,57.08,54.88,54.8,51.73,51.34,51.15,50.84,51.62,53.06,55.49,61.07,64.96,69.06,74.1,80.16,88,96.59,107.18,119.07,133.7,150.76,168.84,189.92,213.73,240.28,270.98,305.1,340.89,383.41,430.74,482.24,537.68,601.28,670.25,742.81,821.4,908.49,997.73,1095.24,1194.28,1292.4,1398.55,1502.42,1625.38,1705.08,1824.71,1913.66,2004.32,2083.43,2152.46,2194.59,2269.76,2284.84,2310.42,2317.71,2314.37,2316.44,2289.87,2278.54,2264.67,2242.52,2208.61,2193.97,2173.09,2157.03,2152.63,2164.16,2145.23,2176.33,2174.39,7,9,2815.565654,2446.4
277.64,282.08,290.56,293.14,296.86,300.16,303.42,306.56,310.02,313.53,315.72,318.99,321.1,322.01,324.46,327.51,329.99,332.68,336.59,341.02,343.97,348.5,355.57,361.56,368.17,377.17,387.07,396.72,411.16,426.7,446.47,467.97,491.1,520.49,554.45,592.54,640.97,693.51,754.48,827.31,901.76,999,1099.47,1218.37,1347.77,1491.92,1673.12,1830.33,2043.04,2237.37,2477.69,2689.72,2935.64,3172.23,3472.69,3707.49,3969.75,4218.65,4494.02,4771.74,5005.14,5271.68,5516.51,5741.12,5989.47,6207.15,6432.15,6630.43,6842.92,7059.79,7256.09,7469.6,7693.74,66.36,63.88,60.49,58.21,55.96,55.89,52.75,52.35,52.17,51.85,52.65,54.11,56.59,62.27,66.25,70.43,75.57,81.75,89.74,98.5,109.3,121.43,136.34,153.75,172.19,193.68,217.97,245.03,276.34,311.14,347.64,391,439.27,491.79,548.33,613.19,683.53,757.52,837.67,926.48,1017.49,1116.93,1217.93,1317.99,1426.24,1532.17,1657.56,1738.85,1860.84,1951.55,2044.01,2124.68,2195.09,2238.04,2314.71,2330.09,2356.17,2363.61,2360.2,2362.31,2335.21,2323.66,2309.52,2286.92,2252.35,2237.42,2216.12,2199.75,2195.25,2207.01,2187.71,2219.43,2217.45,7,10,2872.431397,2357.04
280.33,284.82,293.38,295.98,299.75,303.07,306.37,309.54,313.03,316.57,318.78,322.09,324.22,325.13,327.61,330.69,333.2,335.91,339.86,344.33,347.31,351.88,359.02,365.07,371.74,380.83,390.82,400.57,415.15,430.84,450.8,472.51,495.87,525.54,559.83,598.3,647.19,700.24,761.81,835.35,910.51,1008.7,1110.14,1230.2,1360.85,1506.41,1689.36,1848.1,2062.88,2259.09,2501.75,2715.83,2964.14,3203.03,3506.41,3743.48,4008.29,4259.61,4537.65,4818.07,5053.73,5322.86,5570.06,5796.86,6047.62,6267.41,6494.6,6694.8,6909.35,7128.33,7326.54,7542.12,7768.43,67.01,64.5,61.08,58.77,56.51,56.43,53.26,52.86,52.67,52.35,53.16,54.63,57.14,62.88,66.89,71.11,76.3,82.54,90.61,99.46,110.36,122.6,137.67,155.24,173.86,195.56,220.08,247.41,279.02,314.16,351.02,394.8,443.53,496.56,553.65,619.14,690.16,764.87,845.8,935.47,1027.37,1127.77,1229.75,1330.79,1440.09,1547.04,1673.66,1755.73,1878.91,1970.5,2063.85,2145.31,2216.4,2259.77,2337.18,2352.71,2379.05,2386.56,2383.11,2385.25,2357.88,2346.22,2331.94,2309.13,2274.22,2259.14,2237.63,2221.1,2216.56,2228.44,2208.95,2240.98,2238.98,7,11,3093.032236,2623.1
264.16,268.39,276.46,278.91,282.45,285.59,288.69,291.68,294.97,298.31,300.39,303.51,305.51,306.37,308.71,311.61,313.97,316.53,320.25,324.46,327.27,331.58,338.31,344.01,350.3,358.86,368.28,377.46,391.2,405.98,424.79,445.25,467.26,495.22,527.54,563.78,609.85,659.84,717.86,787.15,857.98,950.5,1046.1,1159.22,1282.34,1419.5,1591.9,1741.48,1943.87,2128.76,2357.42,2559.15,2793.13,3018.24,3304.12,3527.51,3777.05,4013.86,4275.86,4540.1,4762.17,5015.77,5248.71,5462.43,5698.72,5905.83,6119.91,6308.56,6510.74,6717.08,6903.85,7107,7320.26,63.14,60.78,57.56,55.38,53.25,53.18,50.19,49.81,49.63,49.33,50.09,51.48,53.84,59.25,63.03,67.01,71.9,77.78,85.38,93.72,103.99,115.53,129.73,146.28,163.83,184.28,207.38,233.14,262.93,296.04,330.77,372.02,417.94,467.92,521.71,583.42,650.35,720.75,797,881.5,968.1,1062.71,1158.8,1254.01,1357,1457.79,1577.1,1654.44,1770.51,1856.82,1944.79,2021.54,2088.53,2129.4,2202.34,2216.98,2241.79,2248.87,2245.63,2247.64,2221.85,2210.87,2197.4,2175.91,2143.01,2128.81,2108.54,2092.96,2088.69,2099.88,2081.51,2111.69,2109.81,7,12,2799.213471,2475.66
261.47,265.65,273.64,276.06,279.57,282.67,285.75,288.71,291.96,295.27,297.32,300.41,302.39,303.25,305.56,308.43,310.77,313.3,316.98,321.15,323.93,328.2,334.85,340.5,346.72,355.2,364.52,373.61,387.21,401.84,420.46,440.71,462.49,490.17,522.15,558.03,603.63,653.11,710.53,779.12,849.23,940.8,1035.42,1147.39,1269.26,1405.01,1575.65,1723.71,1924.03,2107.03,2333.36,2533.04,2764.63,2987.44,3270.4,3491.52,3738.51,3972.91,4232.23,4493.78,4713.58,4964.59,5195.16,5406.69,5640.57,5845.57,6057.46,6244.19,6444.3,6648.54,6833.4,7034.48,7245.56,62.5,60.16,56.97,54.82,52.7,52.63,49.68,49.3,49.13,48.83,49.58,50.95,53.29,58.65,62.39,66.33,71.17,76.99,84.51,92.76,102.93,114.35,128.4,144.79,162.16,182.4,205.27,230.76,260.24,293.02,327.39,368.22,413.68,463.14,516.39,577.47,643.71,713.39,788.87,872.51,958.22,1051.86,1146.98,1241.21,1343.16,1442.91,1561.01,1637.55,1752.44,1837.87,1924.94,2000.91,2067.22,2107.67,2179.87,2194.36,2218.92,2225.92,2222.71,2224.7,2199.18,2188.31,2174.98,2153.71,2121.14,2107.08,2087.03,2071.61,2067.37,2078.45,2060.27,2090.14,2088.28,7,13,2828.254655,2551.42
256.08,260.17,267.99,270.37,273.81,276.84,279.85,282.75,285.94,289.18,291.19,294.22,296.16,297,299.26,302.07,304.36,306.84,310.45,314.53,317.25,321.43,327.95,333.48,339.57,347.87,357,365.91,379.23,393.56,411.79,431.62,452.96,480.06,511.39,546.52,591.18,639.64,695.88,763.06,831.72,921.41,1014.07,1123.74,1243.09,1376.05,1543.17,1688.17,1884.36,2063.59,2285.25,2480.81,2707.63,2925.84,3202.97,3419.53,3661.42,3890.99,4144.97,4401.12,4616.39,4862.23,5088.04,5295.21,5524.27,5725.04,5932.57,6115.45,6311.43,6511.45,6692.51,6889.44,7096.17,61.21,58.92,55.8,53.69,51.62,51.55,48.65,48.29,48.11,47.82,48.56,49.9,52.19,57.44,61.1,64.96,69.7,75.4,82.77,90.85,100.81,111.99,125.75,141.8,158.81,178.64,201.04,226,254.88,286.98,320.64,360.63,405.15,453.59,505.74,565.56,630.44,698.68,772.61,854.52,938.46,1030.18,1123.33,1215.62,1315.46,1413.16,1528.82,1603.79,1716.31,1799.98,1885.25,1959.66,2024.59,2064.21,2134.92,2149.11,2173.17,2180.03,2176.88,2178.83,2153.83,2143.19,2130.14,2109.3,2077.41,2063.64,2043.99,2028.89,2024.75,2035.6,2017.79,2047.05,2045.22,7,14,2993.988501,2528.96
277.64,282.08,290.56,293.14,296.86,300.16,303.42,306.56,310.02,313.53,315.72,318.99,321.1,322.01,324.46,327.51,329.99,332.68,336.59,341.02,343.97,348.5,355.57,361.56,368.17,377.17,387.07,396.72,411.16,426.7,446.47,467.97,491.1,520.49,554.45,592.54,640.97,693.51,754.48,827.31,901.76,999,1099.47,1218.37,1347.77,1491.92,1673.12,1830.33,2043.04,2237.37,2477.69,2689.72,2935.64,3172.23,3472.69,3707.49,3969.75,4218.65,4494.02,4771.74,5005.14,5271.68,5516.51,5741.12,5989.47,6207.15,6432.15,6630.43,6842.92,7059.79,7256.09,7469.6,7693.74,66.36,63.88,60.49,58.21,55.96,55.89,52.75,52.35,52.17,51.85,52.65,54.11,56.59,62.27,66.25,70.43,75.57,81.75,89.74,98.5,109.3,121.43,136.34,153.75,172.19,193.68,217.97,245.03,276.34,311.14,347.64,391,439.27,491.79,548.33,613.19,683.53,757.52,837.67,926.48,1017.49,1116.93,1217.93,1317.99,1426.24,1532.17,1657.56,1738.85,1860.84,1951.55,2044.01,2124.68,2195.09,2238.04,2314.71,2330.09,2356.17,2363.61,2360.2,2362.31,2335.21,2323.66,2309.52,2286.92,2252.35,2237.42,2216.12,2199.75,2195.25,2207.01,2187.71,2219.43,2217.45,7,15,2884.389661,2416.01
